participant_id,event_number,peripheral_id,score
sub-02,2,P1,0
sub-02,2,P2,0
sub-02,2,P3,0
sub-02,2,P4,0
sub-02,2,P5,0
sub-02,2,P6,0
sub-02,2,P7,1
sub-02,2,P8,0
sub-02,2,P9,0
sub-02,2,P10,0
sub-02,2,P11,0
sub-02,2,P12,1
sub-02,3,P1,0
sub-02,3,P2,0
sub-02,3,P3,0
sub-02,3,P4,0
sub-02,3,P5,0
sub-02,5,P1,0
sub-02,5,P2,0
sub-02,5,P3,0
sub-02,5,P4,0
sub-02,5,P5,0
sub-02,5,P6,0
sub-02,13,P1,0
sub-02,13,P2,0
sub-02,13,P3,0
sub-02,13,P4,1
sub-02,13,P5,0
sub-02,13,P6,0
sub-02,13,P7,0
sub-02,13,P8,0
sub-02,14,P1,0
sub-02,14,P2,0
sub-02,14,P3,0
sub-02,14,P4,0
sub-02,14,P5,0
sub-02,14,P6,0
sub-02,14,P7,0
sub-02,15,P1,0
sub-02,15,P2,0
sub-02,15,P3,0
sub-02,15,P4,0
sub-02,15,P5,2
sub-02,15,P6,0
sub-02,15,P7,0
sub-02,15,P8,2
sub-02,15,P9,0
sub-02,15,P10,0
sub-02,15,P11,0
sub-02,16,P1,0
sub-02,16,P2,0
sub-02,16,P3,0
sub-02,16,P4,0
sub-02,16,P5,0
sub-02,16,P6,0
sub-02,16,P7,0
sub-02,16,P8,0
sub-02,19,P1,0
sub-02,19,P2,0
sub-02,19,P3,0
sub-02,19,P4,0
sub-02,19,P5,0
sub-02,19,P6,0
sub-02,19,P7,0
sub-02,19,P8,0
sub-02,19,P9,0
sub-02,19,P10,0
sub-02,19,P11,0
sub-02,19,P12,0
sub-02,19,P13,0
sub-02,22,P1,0
sub-02,22,P2,0
sub-02,22,P3,0
sub-02,22,P4,0
sub-02,22,P5,0
sub-02,22,P6,0
sub-02,22,P7,0
sub-02,24,P1,0
sub-02,24,P2,0
sub-02,24,P3,0
sub-02,24,P4,0
sub-02,24,P5,0
sub-02,24,P6,0
sub-02,24,P7,0
sub-02,25,P1,0
sub-02,25,P2,0
sub-02,25,P3,0
sub-02,25,P4,0
sub-02,25,P5,0
sub-02,25,P6,2
sub-02,25,P7,0
sub-02,25,P8,0
sub-02,25,P9,0
sub-02,26,P1,0
sub-02,26,P2,0
sub-02,26,P3,0
sub-02,26,P4,0
sub-02,26,P5,0
sub-02,26,P6,0
sub-02,29,P1,0
sub-02,29,P2,0
sub-02,29,P3,0
sub-02,29,P4,0
sub-02,29,P5,0
sub-02,29,P6,0
sub-02,29,P7,0
sub-02,29,P8,0
sub-02,30,P1,0
sub-02,30,P2,0
sub-02,30,P3,0
sub-02,30,P4,0
sub-02,30,P5,0
sub-02,30,P6,0
sub-02,30,P7,0
sub-02,30,P8,0
sub-02,34,P1,0
sub-02,34,P2,0
sub-02,34,P3,0
sub-02,34,P4,0
sub-02,34,P5,0
sub-02,34,P6,0
sub-02,34,P7,0
sub-02,35,P1,0
sub-02,35,P2,1
sub-02,35,P3,0
sub-02,35,P4,1
sub-02,35,P5,0
sub-02,35,P6,0
sub-02,35,P7,0
sub-02,35,P8,0
sub-02,35,P9,0
sub-02,36,P1,0
sub-02,36,P2,0
sub-02,36,P3,0
sub-02,36,P4,0
sub-02,36,P5,1
sub-02,36,P6,0
sub-02,36,P7,0
sub-02,36,P8,0
sub-02,36,P9,0
sub-02,36,P10,0
sub-02,37,P1,0
sub-02,37,P2,0
sub-02,37,P3,1
sub-02,37,P4,0
sub-02,37,P5,0
sub-02,37,P6,0
sub-02,37,P7,0
sub-02,37,P8,0
sub-02,38,P1,0
sub-02,38,P2,0
sub-02,38,P3,0
sub-02,38,P4,0
sub-02,38,P5,0
sub-02,38,P6,0
sub-02,38,P7,0
sub-02,38,P8,0
sub-02,38,P9,0
sub-02,38,P10,0
sub-02,39,P1,0
sub-02,39,P2,0
sub-02,39,P3,0
sub-02,39,P4,0
sub-02,39,P5,0
sub-02,39,P6,0
sub-02,39,P7,0
sub-02,39,P8,0
sub-02,39,P9,0
sub-02,41,P1,0
sub-02,41,P2,0
sub-02,41,P3,0
sub-02,41,P4,0
sub-02,41,P5,0
sub-02,41,P6,0
sub-02,44,P1,0
sub-02,44,P2,0
sub-02,44,P3,0
sub-02,44,P4,0
sub-02,44,P5,0
sub-02,44,P6,0
sub-02,44,P7,2
sub-02,44,P8,0
sub-02,45,P1,0
sub-02,45,P2,0
sub-02,45,P3,0
sub-02,45,P4,0
sub-02,45,P5,0
sub-02,45,P6,0
sub-02,45,P7,0
sub-02,49,P1,0
sub-02,49,P2,0
sub-02,49,P3,0
sub-02,49,P4,0
sub-02,49,P5,0
sub-02,49,P6,0
sub-02,49,P7,1
