participant_id,event_number,central_id,score
sub-03,2,C1,0
sub-03,2,C2,0
sub-03,2,C3,0
sub-03,2,C4,0
sub-03,2,C5,0
sub-03,2,C6,0
sub-03,2,C7,0
sub-03,2,C8,0
sub-03,2,C9,0
sub-03,2,C10,0
sub-03,2,C11,0
sub-03,2,C12,0
sub-03,3,C1,0
sub-03,3,C2,0
sub-03,3,C3,2
sub-03,3,C4,0
sub-03,3,C5,0
sub-03,4,C1,1
sub-03,4,C2,1
sub-03,4,C3,0
sub-03,4,C4,1
sub-03,4,C5,0
sub-03,4,C6,0
sub-03,4,C7,0
sub-03,4,C8,0
sub-03,5,C1,2
sub-03,5,C2,0
sub-03,5,C3,0
sub-03,5,C4,0
sub-03,5,C5,2
sub-03,5,C6,1
sub-03,8,C1,2
sub-03,8,C2,2
sub-03,8,C3,0
sub-03,8,C4,0
sub-03,8,C5,1
sub-03,9,C1,0
sub-03,9,C2,0
sub-03,9,C3,2
sub-03,9,C4,1
sub-03,9,C5,0
sub-03,10,C1,1
sub-03,10,C2,0
sub-03,10,C3,1
sub-03,10,C4,0
sub-03,10,C5,0
sub-03,11,C1,1
sub-03,11,C2,0
sub-03,11,C3,0
sub-03,11,C4,0
sub-03,11,C5,2
sub-03,13,C1,2
sub-03,13,C2,0
sub-03,13,C3,2
sub-03,13,C4,0
sub-03,13,C5,2
sub-03,13,C6,0
sub-03,13,C7,1
sub-03,13,C8,0
sub-03,14,C1,1
sub-03,14,C2,1
sub-03,14,C3,0
sub-03,14,C4,1
sub-03,14,C5,0
sub-03,14,C6,0
sub-03,14,C7,2
sub-03,16,C1,1
sub-03,16,C2,2
sub-03,16,C3,2
sub-03,16,C4,2
sub-03,16,C5,2
sub-03,16,C6,2
sub-03,16,C7,1
sub-03,16,C8,0
sub-03,19,C1,0
sub-03,19,C2,0
sub-03,19,C3,0
sub-03,19,C4,0
sub-03,19,C5,1
sub-03,19,C6,1
sub-03,19,C7,2
sub-03,19,C8,1
sub-03,19,C9,0
sub-03,19,C10,0
sub-03,19,C11,0
sub-03,19,C12,0
sub-03,19,C13,1
sub-03,22,C1,1
sub-03,22,C2,2
sub-03,22,C3,1
sub-03,22,C4,1
sub-03,22,C5,0
sub-03,22,C6,0
sub-03,22,C7,0
sub-03,24,C1,2
sub-03,24,C2,1
sub-03,24,C3,0
sub-03,24,C4,0
sub-03,24,C5,0
sub-03,24,C6,0
sub-03,24,C7,0
sub-03,29,C1,1
sub-03,29,C2,0
sub-03,29,C3,0
sub-03,29,C4,0
sub-03,29,C5,1
sub-03,29,C6,0
sub-03,29,C7,0
sub-03,29,C8,1
sub-03,30,C1,1
sub-03,30,C2,0
sub-03,30,C3,0
sub-03,30,C4,0
sub-03,30,C5,0
sub-03,30,C6,0
sub-03,30,C7,0
sub-03,30,C8,0
sub-03,33,C1,0
sub-03,33,C2,1
sub-03,33,C3,2
sub-03,33,C4,2
sub-03,33,C5,2
sub-03,33,C6,1
sub-03,33,C7,2
sub-03,33,C8,0
sub-03,33,C9,2
sub-03,34,C1,1
sub-03,34,C2,1
sub-03,34,C3,2
sub-03,34,C4,2
sub-03,34,C5,1
sub-03,34,C6,2
sub-03,34,C7,1
sub-03,35,C1,0
sub-03,35,C2,1
sub-03,35,C3,0
sub-03,35,C4,0
sub-03,35,C5,0
sub-03,35,C6,2
sub-03,35,C7,2
sub-03,35,C8,0
sub-03,35,C9,1
sub-03,36,C1,1
sub-03,36,C2,2
sub-03,36,C3,0
sub-03,36,C4,2
sub-03,36,C5,2
sub-03,36,C6,2
sub-03,36,C7,2
sub-03,36,C8,2
sub-03,36,C9,2
sub-03,36,C10,0
sub-03,37,C1,1
sub-03,37,C2,2
sub-03,37,C3,0
sub-03,37,C4,0
