participant_id,event_number,central_id,score
sub-04,2,C1,1
sub-04,2,C2,0
sub-04,2,C3,0
sub-04,2,C4,1
sub-04,2,C5,0
sub-04,2,C6,0
sub-04,2,C7,0
sub-04,2,C8,0
sub-04,2,C9,0
sub-04,2,C10,0
sub-04,2,C11,0
sub-04,2,C12,0
sub-04,3,C1,0
sub-04,3,C2,0
sub-04,3,C3,0
sub-04,3,C4,0
sub-04,3,C5,0
sub-04,4,C1,0
sub-04,4,C2,0
sub-04,4,C3,1
sub-04,4,C4,0
sub-04,4,C5,0
sub-04,4,C6,2
sub-04,4,C7,1
sub-04,4,C8,0
sub-04,5,C1,2
sub-04,5,C2,2
sub-04,5,C3,0
sub-04,5,C4,0
sub-04,5,C5,2
sub-04,5,C6,0
sub-04,8,C1,0
sub-04,8,C2,2
sub-04,8,C3,0
sub-04,8,C4,0
sub-04,8,C5,0
sub-04,9,C1,0
sub-04,9,C2,0
sub-04,9,C3,1
sub-04,9,C4,0
sub-04,9,C5,0
sub-04,10,C1,2
sub-04,10,C2,1
sub-04,10,C3,0
sub-04,10,C4,0
sub-04,10,C5,0
sub-04,11,C1,0
sub-04,11,C2,0
sub-04,11,C3,0
sub-04,11,C4,0
sub-04,11,C5,2
sub-04,12,C1,0
sub-04,12,C2,0
sub-04,12,C3,2
sub-04,12,C4,1
sub-04,12,C5,0
sub-04,12,C6,0
sub-04,13,C1,2
sub-04,13,C2,0
sub-04,13,C3,2
sub-04,13,C4,0
sub-04,13,C5,1
sub-04,13,C6,0
sub-04,13,C7,2
sub-04,13,C8,0
sub-04,14,C1,1
sub-04,14,C2,1
sub-04,14,C3,1
sub-04,14,C4,2
sub-04,14,C5,1
sub-04,14,C6,0
sub-04,14,C7,2
sub-04,15,C1,0
sub-04,15,C2,0
sub-04,15,C3,0
sub-04,15,C4,1
sub-04,15,C5,2
sub-04,15,C6,1
sub-04,15,C7,0
sub-04,15,C8,1
sub-04,15,C9,2
sub-04,15,C10,2
sub-04,15,C11,0
sub-04,16,C1,2
sub-04,16,C2,1
sub-04,16,C3,2
sub-04,16,C4,2
sub-04,16,C5,2
sub-04,16,C6,0
sub-04,16,C7,2
sub-04,16,C8,0
sub-04,19,C1,0
sub-04,19,C2,0
sub-04,19,C3,0
sub-04,19,C4,0
sub-04,19,C5,2
sub-04,19,C6,0
sub-04,19,C7,2
sub-04,19,C8,0
sub-04,19,C9,0
sub-04,19,C10,0
sub-04,19,C11,0
sub-04,19,C12,0
sub-04,19,C13,0
sub-04,21,C1,1
sub-04,21,C2,0
sub-04,21,C3,2
sub-04,21,C4,0
sub-04,21,C5,0
sub-04,21,C6,0
sub-04,22,C1,2
sub-04,22,C2,2
sub-04,22,C3,2
sub-04,22,C4,1
sub-04,22,C5,0
sub-04,22,C6,0
sub-04,22,C7,2
sub-04,23,C1,2
sub-04,23,C2,0
sub-04,23,C3,0
sub-04,23,C4,0
sub-04,23,C5,0
sub-04,23,C6,0
sub-04,23,C7,0
sub-04,24,C1,0
sub-04,24,C2,1
sub-04,24,C3,2
sub-04,24,C4,0
sub-04,24,C5,0
sub-04,24,C6,0
sub-04,24,C7,0
sub-04,25,C1,2
sub-04,25,C2,1
sub-04,25,C3,0
sub-04,25,C4,1
sub-04,25,C5,0
sub-04,25,C6,0
sub-04,25,C7,0
sub-04,25,C8,0
sub-04,25,C9,0
sub-04,27,C1,0
sub-04,27,C2,2
sub-04,27,C3,0
sub-04,27,C4,0
sub-04,27,C5,0
sub-04,27,C6,0
sub-04,27,C7,0
sub-04,27,C8,2
sub-04,27,C9,2
sub-04,27,C10,1
sub-04,30,C1,2
sub-04,30,C2,2
sub-04,30,C3,0
sub-04,30,C4,0
sub-04,30,C5,0
sub-04,30,C6,0
sub-04,30,C7,0
sub-04,30,C8,0
sub-04,33,C1,0
sub-04,33,C2,1
sub-04,33,C3,0
sub-04,33,C4,2
sub-04,33,C5,2
sub-04,33,C6,0
