participant_id,event_number,central_id,score
sub-08,2.0,C1,0
sub-08,2.0,C2,0
sub-08,2.0,C3,0
sub-08,2.0,C4,0
sub-08,2.0,C5,1
sub-08,2.0,C6,0
sub-08,2.0,C7,0
sub-08,2.0,C8,0
sub-08,2.0,C9,0
sub-08,2.0,C10,0
sub-08,2.0,C11,1
sub-08,2.0,C12,0
sub-08,3.0,C1,0
sub-08,3.0,C2,0
sub-08,3.0,C3,1
sub-08,3.0,C4,0
sub-08,3.0,C5,0
sub-08,5.0,C1,2
sub-08,5.0,C2,2
sub-08,5.0,C3,0
sub-08,5.0,C4,0
sub-08,5.0,C5,0
sub-08,5.0,C6,0
sub-08,7.0,C1,1
sub-08,7.0,C2,0
sub-08,7.0,C3,0
sub-08,7.0,C4,0
sub-08,7.0,C5,0
sub-08,7.0,C6,0
sub-08,9.0,C1,2
sub-08,9.0,C2,0
sub-08,9.0,C3,2
sub-08,9.0,C4,1
sub-08,9.0,C5,2
sub-08,11.0,C1,0
sub-08,11.0,C2,0
sub-08,11.0,C3,0
sub-08,11.0,C4,0
sub-08,11.0,C5,2
sub-08,12.0,C1,0
sub-08,12.0,C2,0
sub-08,12.0,C3,0
sub-08,12.0,C4,0
sub-08,12.0,C5,1
sub-08,12.0,C6,0
sub-08,13.0,C1,1
sub-08,13.0,C2,0
sub-08,13.0,C3,1
sub-08,13.0,C4,2
sub-08,13.0,C5,2
sub-08,13.0,C6,0
sub-08,13.0,C7,2
sub-08,13.0,C8,0
sub-08,14.0,C1,0
sub-08,14.0,C2,1
sub-08,14.0,C3,0
sub-08,14.0,C4,1
sub-08,14.0,C5,2
sub-08,14.0,C6,2
sub-08,14.0,C7,2
sub-08,16.0,C1,2
sub-08,16.0,C2,0
sub-08,16.0,C3,0
sub-08,16.0,C4,2
sub-08,16.0,C5,2
sub-08,16.0,C6,2
sub-08,16.0,C7,2
sub-08,16.0,C8,2
sub-08,19.0,C1,0
sub-08,19.0,C2,0
sub-08,19.0,C3,0
sub-08,19.0,C4,0
sub-08,19.0,C5,2
sub-08,19.0,C6,2
sub-08,19.0,C7,2
sub-08,19.0,C8,2
sub-08,19.0,C9,0
sub-08,19.0,C10,0
sub-08,19.0,C11,2
sub-08,19.0,C12,0
sub-08,19.0,C13,0
sub-08,21.0,C1,1
sub-08,21.0,C2,0
sub-08,21.0,C3,0
sub-08,21.0,C4,0
sub-08,21.0,C5,0
sub-08,21.0,C6,0
sub-08,22.0,C1,2
sub-08,22.0,C2,2
sub-08,22.0,C3,2
sub-08,22.0,C4,1
sub-08,22.0,C5,0
sub-08,22.0,C6,0
sub-08,22.0,C7,2
sub-08,23.0,C1,0
sub-08,23.0,C2,2
sub-08,23.0,C3,0
sub-08,23.0,C4,0
sub-08,23.0,C5,2
sub-08,23.0,C6,0
sub-08,23.0,C7,0
sub-08,24.0,C1,2
sub-08,24.0,C2,1
sub-08,24.0,C3,1
sub-08,24.0,C4,2
sub-08,24.0,C5,0
sub-08,24.0,C6,0
sub-08,24.0,C7,0
sub-08,25.0,C1,0
sub-08,25.0,C2,2
sub-08,25.0,C3,2
sub-08,25.0,C4,0
