participant_id,event_number,central_id,score
sub-12,2.0,C1,1
sub-12,2.0,C2,0
sub-12,2.0,C3,0
sub-12,2.0,C4,0
sub-12,2.0,C5,0
sub-12,2.0,C6,0
sub-12,2.0,C7,0
sub-12,2.0,C8,0
sub-12,2.0,C9,0
sub-12,2.0,C10,0
sub-12,2.0,C11,0
sub-12,2.0,C12,0
sub-12,3.0,C1,0
sub-12,3.0,C2,1
sub-12,3.0,C3,2
sub-12,3.0,C4,0
sub-12,3.0,C5,0
sub-12,4.0,C1,0
sub-12,4.0,C2,0
sub-12,4.0,C3,1
sub-12,4.0,C4,0
sub-12,4.0,C5,2
sub-12,4.0,C6,0
sub-12,4.0,C7,0
sub-12,4.0,C8,0
sub-12,5.0,C1,2
sub-12,5.0,C2,2
sub-12,5.0,C3,2
sub-12,5.0,C4,2
sub-12,5.0,C5,0
sub-12,5.0,C6,0
sub-12,7.0,C1,1
sub-12,7.0,C2,0
sub-12,7.0,C3,0
sub-12,7.0,C4,2
sub-12,7.0,C5,0
sub-12,7.0,C6,0
sub-12,8.0,C1,1
sub-12,8.0,C2,2
sub-12,8.0,C3,0
sub-12,8.0,C4,0
sub-12,8.0,C5,0
sub-12,9.0,C1,0
sub-12,9.0,C2,0
sub-12,9.0,C3,1
sub-12,9.0,C4,2
sub-12,9.0,C5,1
sub-12,10.0,C1,2
sub-12,10.0,C2,0
sub-12,10.0,C3,1
sub-12,10.0,C4,1
sub-12,10.0,C5,2
sub-12,11.0,C1,1
sub-12,11.0,C2,0
sub-12,11.0,C3,0
sub-12,11.0,C4,0
sub-12,11.0,C5,0
sub-12,12.0,C1,0
sub-12,12.0,C2,2
sub-12,12.0,C3,0
sub-12,12.0,C4,0
sub-12,12.0,C5,0
sub-12,12.0,C6,0
sub-12,13.0,C1,1
sub-12,13.0,C2,2
sub-12,13.0,C3,2
sub-12,13.0,C4,2
sub-12,13.0,C5,2
sub-12,13.0,C6,2
sub-12,13.0,C7,1
sub-12,13.0,C8,0
sub-12,14.0,C1,1
sub-12,14.0,C2,0
sub-12,14.0,C3,0
sub-12,14.0,C4,0
sub-12,14.0,C5,2
sub-12,14.0,C6,0
sub-12,14.0,C7,0
sub-12,15.0,C1,2
sub-12,15.0,C2,0
sub-12,15.0,C3,0
sub-12,15.0,C4,1
sub-12,15.0,C5,2
sub-12,15.0,C6,0
sub-12,15.0,C7,1
sub-12,15.0,C8,1
sub-12,15.0,C9,2
sub-12,15.0,C10,1
sub-12,15.0,C11,0
sub-12,16.0,C1,2
sub-12,16.0,C2,2
sub-12,16.0,C3,2
sub-12,16.0,C4,2
sub-12,16.0,C5,2
sub-12,16.0,C6,2
sub-12,16.0,C7,2
sub-12,16.0,C8,0
sub-12,18.0,C1,1
sub-12,18.0,C2,1
sub-12,18.0,C3,0
sub-12,19.0,C1,0
sub-12,19.0,C2,0
sub-12,19.0,C3,0
sub-12,19.0,C4,0
sub-12,19.0,C5,0
sub-12,19.0,C6,2
sub-12,19.0,C7,2
sub-12,19.0,C8,1
sub-12,19.0,C9,0
sub-12,19.0,C10,0
sub-12,19.0,C11,0
sub-12,19.0,C12,1
sub-12,19.0,C13,0
sub-12,21.0,C1,0
sub-12,21.0,C2,0
sub-12,21.0,C3,2
sub-12,21.0,C4,0
sub-12,21.0,C5,0
sub-12,21.0,C6,0
sub-12,22.0,C1,2
sub-12,22.0,C2,2
sub-12,22.0,C3,2
sub-12,22.0,C4,2
sub-12,22.0,C5,0
sub-12,22.0,C6,0
sub-12,22.0,C7,2
sub-12,24.0,C1,0
sub-12,24.0,C2,2
sub-12,24.0,C3,2
sub-12,24.0,C4,0
sub-12,24.0,C5,0
sub-12,24.0,C6,0
sub-12,24.0,C7,0
sub-12,25.0,C1,2
sub-12,25.0,C2,2
sub-12,25.0,C3,0
sub-12,25.0,C4,0
sub-12,25.0,C5,0
sub-12,25.0,C6,2
sub-12,25.0,C7,2
sub-12,25.0,C8,2
sub-12,25.0,C9,2
sub-12,26.0,C1,0
sub-12,26.0,C2,2
sub-12,26.0,C3,1
sub-12,26.0,C4,2
sub-12,26.0,C5,0
sub-12,26.0,C6,0
sub-12,27.0,C1,2
sub-12,27.0,C2,2
sub-12,27.0,C3,0
sub-12,27.0,C4,1
sub-12,27.0,C5,0
sub-12,27.0,C6,0
sub-12,27.0,C7,1
sub-12,27.0,C8,1
sub-12,27.0,C9,2
sub-12,27.0,C10,0
sub-12,29.0,C1,2
sub-12,29.0,C2,0
sub-12,29.0,C3,0
sub-12,29.0,C4,1
sub-12,29.0,C5,1
sub-12,29.0,C6,0
sub-12,29.0,C7,0
sub-12,29.0,C8,2
sub-12,30.0,C1,1
sub-12,30.0,C2,0
sub-12,30.0,C3,0
sub-12,30.0,C4,0
sub-12,30.0,C5,0
sub-12,30.0,C6,0
sub-12,30.0,C7,0
sub-12,30.0,C8,0
sub-12,31.0,C1,0
sub-12,31.0,C2,2
sub-12,31.0,C3,0
sub-12,31.0,C4,0
sub-12,31.0,C5,2
sub-12,31.0,C6,0
sub-12,31.0,C7,0
sub-12,32.0,C1,0
sub-12,32.0,C2,0
sub-12,32.0,C3,2
sub-12,32.0,C4,2
sub-12,32.0,C5,2
sub-12,32.0,C6,0
sub-12,32.0,C7,0
sub-12,32.0,C8,0
sub-12,34.0,C1,1
sub-12,34.0,C2,2
sub-12,34.0,C3,2
sub-12,34.0,C4,1
sub-12,34.0,C5,0
sub-12,34.0,C6,2
sub-12,34.0,C7,0
sub-12,35.0,C1,0
sub-12,35.0,C2,0
sub-12,35.0,C3,0
sub-12,35.0,C4,0
sub-12,35.0,C5,0
sub-12,35.0,C6,0
sub-12,35.0,C7,2
sub-12,35.0,C8,0
sub-12,35.0,C9,1
sub-12,36.0,C1,2
sub-12,36.0,C2,2
sub-12,36.0,C3,0
sub-12,36.0,C4,1
sub-12,36.0,C5,2
sub-12,36.0,C6,2
sub-12,36.0,C7,2
sub-12,36.0,C8,1
sub-12,36.0,C9,2
sub-12,36.0,C10,0
sub-12,37.0,C1,1
sub-12,37.0,C2,1
sub-12,37.0,C3,2
sub-12,37.0,C4,2
sub-12,37.0,C5,2
sub-12,37.0,C6,2
sub-12,37.0,C7,2
sub-12,37.0,C8,0
sub-12,38.0,C1,2
sub-12,38.0,C2,2
sub-12,38.0,C3,2
sub-12,38.0,C4,2
sub-12,38.0,C5,2
sub-12,38.0,C6,2
sub-12,38.0,C7,1
sub-12,38.0,C8,2
sub-12,38.0,C9,1
sub-12,38.0,C10,0
sub-12,39.0,C1,0
sub-12,39.0,C2,0
sub-12,39.0,C3,2
sub-12,39.0,C4,0
sub-12,39.0,C5,0
sub-12,39.0,C6,0
sub-12,39.0,C7,0
sub-12,39.0,C8,0
sub-12,39.0,C9,0
sub-12,41.0,C1,0
sub-12,41.0,C2,0
sub-12,41.0,C3,0
sub-12,41.0,C4,0
sub-12,41.0,C5,0
sub-12,41.0,C6,0
sub-12,42.0,C1,0
sub-12,42.0,C2,2
sub-12,42.0,C3,0
sub-12,42.0,C4,0
sub-12,42.0,C5,0
sub-12,44.0,C1,1
sub-12,44.0,C2,0
sub-12,44.0,C3,0
sub-12,44.0,C4,0
sub-12,44.0,C5,2
sub-12,44.0,C6,0
sub-12,44.0,C7,1
sub-12,44.0,C8,0
sub-12,45.0,C1,2
sub-12,45.0,C2,2
sub-12,45.0,C3,1
sub-12,45.0,C4,2
sub-12,45.0,C5,0
sub-12,45.0,C6,2
sub-12,45.0,C7,1
sub-12,48.0,C1,2
sub-12,48.0,C2,2
sub-12,48.0,C3,2
sub-12,48.0,C4,2
sub-12,48.0,C5,2
sub-12,48.0,C6,2
sub-12,48.0,C7,2
sub-12,48.0,C8,0
sub-12,48.0,C9,2
sub-12,48.0,C10,2
sub-12,50.0,C1,0
sub-12,50.0,C2,0
sub-12,50.0,C3,2
sub-12,50.0,C4,1
sub-12,50.0,C5,1
sub-12,50.0,C6,0
sub-12,50.0,C7,2
sub-12,50.0,C8,2
