participant_id,event_number,central_id,score
sub-02,2,C1,1
sub-02,2,C2,0
sub-02,2,C3,0
sub-02,2,C4,0
sub-02,2,C5,0
sub-02,2,C6,0
sub-02,2,C7,0
sub-02,2,C8,0
sub-02,2,C9,0
sub-02,2,C10,1
sub-02,2,C11,0
sub-02,2,C12,0
sub-02,3,C1,0
sub-02,3,C2,0
sub-02,3,C3,1
sub-02,3,C4,0
sub-02,3,C5,0
sub-02,5,C1,2
sub-02,5,C2,0
sub-02,5,C3,0
sub-02,5,C4,0
sub-02,5,C5,0
sub-02,5,C6,0
sub-02,13,C1,1
sub-02,13,C2,2
sub-02,13,C3,0
sub-02,13,C4,2
sub-02,13,C5,2
sub-02,13,C6,1
sub-02,13,C7,1
sub-02,13,C8,0
sub-02,14,C1,1
sub-02,14,C2,1
sub-02,14,C3,1
sub-02,14,C4,0
sub-02,14,C5,0
sub-02,14,C6,0
sub-02,14,C7,1
sub-02,15,C1,1
sub-02,15,C2,0
sub-02,15,C3,0
sub-02,15,C4,1
sub-02,15,C5,2
sub-02,15,C6,2
sub-02,15,C7,0
sub-02,15,C8,1
sub-02,15,C9,2
sub-02,15,C10,1
sub-02,15,C11,0
sub-02,16,C1,1
sub-02,16,C2,0
sub-02,16,C3,0
sub-02,16,C4,2
sub-02,16,C5,0
sub-02,16,C6,1
sub-02,16,C7,0
sub-02,16,C8,0
sub-02,19,C1,0
sub-02,19,C2,0
sub-02,19,C3,0
sub-02,19,C4,0
sub-02,19,C5,1
sub-02,19,C6,2
sub-02,19,C7,0
sub-02,19,C8,0
sub-02,19,C9,1
sub-02,19,C10,0
sub-02,19,C11,0
sub-02,19,C12,0
sub-02,19,C13,0
sub-02,22,C1,1
sub-02,22,C2,0
sub-02,22,C3,0
sub-02,22,C4,0
sub-02,22,C5,0
sub-02,22,C6,0
sub-02,22,C7,1
sub-02,24,C1,0
sub-02,24,C2,0
sub-02,24,C3,1
sub-02,24,C4,1
sub-02,24,C5,0
sub-02,24,C6,2
sub-02,24,C7,0
sub-02,25,C1,2
sub-02,25,C2,0
sub-02,25,C3,0
sub-02,25,C4,0
sub-02,25,C5,0
sub-02,25,C6,2
sub-02,25,C7,2
sub-02,25,C8,0
sub-02,25,C9,0
sub-02,26,C1,0
sub-02,26,C2,0
sub-02,26,C3,0
sub-02,26,C4,2
sub-02,26,C5,0
sub-02,26,C6,1
sub-02,29,C1,1
sub-02,29,C2,0
sub-02,29,C3,2
sub-02,29,C4,0
sub-02,29,C5,0
sub-02,29,C6,0
sub-02,29,C7,0
sub-02,29,C8,0
sub-02,30,C1,1
sub-02,30,C2,1
sub-02,30,C3,0
sub-02,30,C4,1
sub-02,30,C5,0
sub-02,30,C6,2
sub-02,30,C7,2
sub-02,30,C8,0
sub-02,34,C1,0
sub-02,34,C2,0
sub-02,34,C3,2
sub-02,34,C4,0
sub-02,34,C5,0
sub-02,34,C6,0
sub-02,34,C7,1
sub-02,35,C1,1
sub-02,35,C2,0
sub-02,35,C3,0
sub-02,35,C4,0
sub-02,35,C5,0
sub-02,35,C6,0
sub-02,35,C7,2
sub-02,35,C8,0
sub-02,35,C9,0
sub-02,36,C1,2
sub-02,36,C2,2
sub-02,36,C3,0
sub-02,36,C4,1
sub-02,36,C5,2
sub-02,36,C6,2
sub-02,36,C7,1
sub-02,36,C8,0
sub-02,36,C9,2
sub-02,36,C10,0
sub-02,37,C1,1
sub-02,37,C2,2
sub-02,37,C3,2
sub-02,37,C4,2
sub-02,37,C5,2
sub-02,37,C6,0
sub-02,37,C7,0
sub-02,37,C8,0
sub-02,38,C1,2
sub-02,38,C2,0
sub-02,38,C3,0
sub-02,38,C4,2
sub-02,38,C5,2
sub-02,38,C6,2
sub-02,38,C7,0
sub-02,38,C8,0
sub-02,38,C9,0
sub-02,38,C10,0
sub-02,39,C1,0
sub-02,39,C2,2
sub-02,39,C3,1
sub-02,39,C4,2
sub-02,39,C5,0
sub-02,39,C6,0
sub-02,39,C7,0
sub-02,39,C8,0
sub-02,39,C9,0
sub-02,41,C1,0
sub-02,41,C2,0
sub-02,41,C3,0
sub-02,41,C4,0
sub-02,41,C5,2
sub-02,41,C6,0
sub-02,44,C1,0
sub-02,44,C2,0
sub-02,44,C3,0
sub-02,44,C4,1
sub-02,44,C5,2
sub-02,44,C6,0
sub-02,44,C7,2
sub-02,44,C8,2
sub-02,45,C1,0
sub-02,45,C2,2
sub-02,45,C3,0
sub-02,45,C4,2
sub-02,45,C5,0
sub-02,45,C6,0
sub-02,45,C7,1
sub-02,49,C1,0
sub-02,49,C2,0
sub-02,49,C3,0
sub-02,49,C4,0
sub-02,49,C5,1
sub-02,49,C6,2
sub-02,49,C7,1
